    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
          84026           gamma           3.0218      0.000100508        0.0172291        0.0152824        -0.419756        -0.667564         0.686612        -0.287964
          84026           gamma           1.7327      0.000100508        0.0172291        0.0152824        -0.419756         0.238465        -0.917348         0.318759
          84026           gamma           2.4001      0.000100508        0.0172291        0.0152824        -0.419756        -0.709251         0.400379        -0.580224
          84286         neutron          2.66989      0.000148533       -0.0258583       0.00261566           0.7255        0.0693654         -0.95271         0.295859
          84775         neutron          2.43364      0.000104055       -0.0250568      -0.00146746         0.607036         0.018031        0.0213764         0.999609
          85620         neutron         0.572159       1.2977e-08       -0.0210745       -0.0144627         -0.64589        -0.906337         0.382199        -0.180216
          86135         neutron          1.26224      0.000109128       -0.0253303      -0.00150503       -0.0398889        -0.199125       -0.0575582         0.978282
          86717         neutron          1.52649       0.00010025        0.0214906         0.012781         0.491508        -0.385688        -0.892937        -0.232182
          86730         neutron          1.07394      0.000103691       -0.0227919        -0.010581         0.414083         0.775383        -0.284841         0.563602
          89026         neutron          2.28113      1.09634e-08       -0.0172237        0.0184357         0.139277         0.141106          0.24156        -0.960072
          89234         neutron          1.64692      0.000103666        0.0103798       -0.0228689        -0.101208        -0.513568        -0.783337         0.350187
          89267         neutron         0.284319      0.000116514       -0.0223804         0.011787         0.414633        -0.078741        0.0656827         0.994729
          89454         neutron          1.19793      0.000117081        0.0215204        -0.012907        -0.306555         0.887101           0.1755        -0.426908
          91062         neutron         0.731651      1.11253e-08        0.0254179       0.00382073         0.151434         0.432545        -0.308761        -0.847096
          91272         neutron         0.995497       1.3999e-08        0.0251459      -0.00657469        -0.724043         -0.80538         0.119514        -0.580586
          91980           gamma         0.292224      0.000101137       -0.0113357       0.00988362          0.18646         0.499551         0.522658        -0.690853
          92599         neutron          1.30905      0.000117932       -0.0248174       0.00658702         0.375608        0.0313204         0.444561         0.895201
          96398         neutron         0.971704      1.22264e-12        0.0246873      -0.00509755        -0.581197         0.959299        -0.130366         0.250501
          96520           gamma          2.13284      0.000106935       0.00664601       0.00985388         0.675025        -0.165167         0.674563         0.719503
          97082           gamma          7.20469      1.08198e-08       0.00722912      -0.00330612         0.997427        -0.684833        -0.489472        -0.539834
          97147         neutron         0.146539      0.000149193        0.0258977      -0.00445839        0.0593941        -0.672235         0.324519        -0.665423
          97153         neutron          1.50572      0.000131682        0.0253256      -0.00332016           0.2395           0.2576        -0.153853        -0.953924
          97910         neutron         0.610879      0.000100438       0.00537767       -0.0140693         0.252877          -0.1399        -0.705407         0.694859
          97910           gamma         0.528499      0.000100438       0.00537767       -0.0140693         0.252877         0.774172          0.44847         -0.44669
          98022         neutron          0.87685      0.000103837      -0.00286314      -0.00591651        -0.168823         0.190486         0.518382        -0.833664
          98467         neutron           1.0918      1.10236e-08        0.0172354       -0.0181566        0.0165961         0.585455        -0.584408        -0.561881
          99557         neutron         0.451101      0.000100411     -0.000287461        0.0138359         0.198149        0.0821856         -0.93834         0.335802
         100524         neutron         0.487831      0.000145247        0.0240075       -0.0111651         0.665764       -0.0718368         0.531692        -0.843885
         100794         neutron          1.29764      0.000100153         0.023126      -0.00434935         -0.87796         0.895474       0.00156927        -0.445112
         100794         neutron         0.287817      0.000100153         0.023126      -0.00434935         -0.87796        -0.392661         0.916378       -0.0779044
         100937         neutron          2.04599      0.000107947       -0.0237474       0.00858317        -0.554144       -0.0225629         0.973964         0.225578
         100946         neutron         0.898905      0.000109091     -0.000200141       -0.0250154         0.567243       -0.0397559       -0.0050508        -0.999197
         102202           gamma          1.39955      0.000103877      -0.00560836        0.0109441        -0.553804         -0.15376         0.987831        0.0233912
         102787           gamma          2.40812      0.000102897       0.00939156        0.0105161         -0.73063         0.654246        -0.411402        -0.634595
         103296         neutron         0.594956      0.000104033      -0.00250463      -0.00501812       -0.0611447        -0.701189        -0.665004         0.257109
         103296         neutron          0.80101      0.000104033      -0.00250463      -0.00501812       -0.0611447        -0.655063        -0.131177           0.7441
         103296         neutron         0.842736      0.000104033      -0.00250463      -0.00501812       -0.0611447        -0.189379        -0.978635        -0.080053
         103296         neutron          1.79933      0.000104033      -0.00250463      -0.00501812       -0.0611447         0.750156         0.141645        -0.645912
         103296           gamma         0.788146      0.000104033      -0.00250463      -0.00501812       -0.0611447        -0.736606          0.48728          0.46901
         103617           gamma          1.37301      0.000100807      -0.00260998       -0.0013056      -0.00423435        -0.958222        -0.169953        -0.230057
         103617           gamma          0.90479      0.000100807      -0.00260998       -0.0013056      -0.00423435        -0.805595       -0.0449825         0.590757
         105041         neutron          1.34394      0.000115023        0.0249188       0.00378337        -0.307741         0.582216         0.685779         0.436729
         105235         neutron          1.48877      0.000104475         0.018775       -0.0167884         0.319262        0.0724326        -0.172348         0.982369
         105639         neutron          1.71724       0.00010259       -0.0246611       0.00441811        0.0133059        -0.429971        -0.674275        -0.600398
         105644         neutron          2.65139      0.000100262        0.0185001       -0.0168227          -0.5662         0.734248        -0.638668         0.230183
         106000         neutron         0.661087      0.000112786       -0.0235014      -0.00950225         0.937834        -0.179954        -0.270962         0.945619
         106206         neutron          2.82585      0.000111652        0.0247706       0.00401846        -0.695759        -0.863425         0.467101         0.190562
         106433         neutron         0.369036       0.00010114      -0.00748565       -0.0239382         0.354524        0.0232144         0.835561         0.548907
         108782         neutron          2.14356      0.000129118        0.0245178      -0.00636361         0.661182         0.152572         0.654685        -0.740344
         109361         neutron          1.25749      0.000103032        0.0249541       0.00195301         0.175302        -0.188637        -0.975218         0.115612
         110241         neutron         0.962803      0.000104136       0.00444917       -0.0246722         0.465922         0.612978         0.705969         0.354776
         110981         neutron         0.583155      0.000100078      0.000677551        0.0062456         0.337184        -0.167565       -0.0809874         0.982529
         111076         neutron         0.927419      0.000157104      -0.00803694       -0.0253549        -0.625746         0.436865        -0.733134         0.521213
         111132         neutron          5.17512      1.07966e-08      -0.00901476       -0.0233371        -0.311809         0.753838        -0.617458         0.224665
         112141         neutron         0.590876      0.000176418        0.0106436        0.0242873        -0.438026         0.227331         0.267288         0.936417
         113283           gamma         0.740303      0.000100023       0.00735342       -0.0083847        -0.836269          0.42296         -0.88268         0.204891
         113368         neutron          3.11477      0.000100613       -0.0210171        0.0135582        -0.941744         0.243212         0.831042        -0.500218
         113654         neutron         0.641765      0.000102596       -0.0166761        0.0144943        -0.526817         -0.91957        -0.392319        -0.021837
         113654           gamma         0.988349      0.000102596       -0.0166761        0.0144943        -0.526817        -0.285773        -0.612644        -0.736886
         113654           gamma          1.60806      0.000102596       -0.0166761        0.0144943        -0.526817        -0.968761        -0.180063         0.170526
         114054         neutron         0.641857        0.0001062        0.0214347       0.00599596        -0.896949         0.802094        0.0356912          0.59613
         114054         neutron         0.171584        0.0001062        0.0214347       0.00599596        -0.896949        -0.977314        -0.140307         0.158654
         114599         neutron          3.10694      0.000162387       -0.0135546       -0.0222636        -0.157343        -0.742728         0.519706         0.422209
         115490         neutron         0.760817      0.000149461       0.00366552        0.0260887        -0.990433         0.553913       -0.0510154         -0.83101
         115620         neutron            2.211      0.000104802       -0.0211808       -0.0135954        -0.634877          -0.1516        -0.965145         0.213337
         116808         neutron            2.006      0.000159149        0.0241944       0.00956696         0.123158       -0.0448041        0.0025068        -0.998993
         116900         neutron          1.05794      0.000100094       -0.0122321       -0.0218098        -0.113757         0.913573         0.334321         0.231548
         117427           gamma          1.92873      0.000100749       -0.0234754      -0.00181378         0.738484         0.941402         0.167637         0.292679
         118420         neutron         0.260142      0.000121549        -0.012975       -0.0228796        -0.301274        -0.375503         0.920633         0.106923
         118718         neutron         0.564342      0.000100449       -0.0172922        0.0180748        -0.040058        -0.264099          0.92321        -0.279169
         119095         neutron          1.05538      0.000125753       -0.0215815        0.0137237        -0.688574        -0.144324          0.96941        -0.198532
         121788         neutron          1.10594      0.000101386        0.0142449      -0.00638614         0.240666        -0.708078         0.609957         0.355778
         121788           gamma         0.965755      0.000101386        0.0142449      -0.00638614         0.240666        0.0257039        -0.502696        -0.864081
         121870         neutron          3.20139      0.000158915       -0.0171676       -0.0191118         0.347971       -0.0946464        -0.982726        -0.159033
         122276           gamma           2.9125      0.000105631       -0.0105377        0.0137703        -0.960554         -0.57208       -0.0190538        -0.819976
         122667         neutron         0.134546      0.000101282       -0.0120716      -0.00327862        -0.337194         0.923781        0.0369581        -0.381133
         122667         neutron         0.444148      0.000101282       -0.0120716      -0.00327862        -0.337194        -0.838386        -0.425597         0.340552
         122667           gamma         0.721037      0.000101282       -0.0120716      -0.00327862        -0.337194         0.674112         0.256161        -0.692788
         122667           gamma         0.409471      0.000101282       -0.0120716      -0.00327862        -0.337194         0.754934        -0.469826        -0.457536
         122854         neutron          2.10681      0.000108657     -0.000882236       -0.0253201        -0.914641       -0.0195505        -0.416195        -0.909065
         123056         neutron         0.186096      0.000100372      -0.00400397       0.00548245         0.986588        -0.248368         0.952535        -0.176042
         123056         neutron         0.297238      0.000100372      -0.00400397       0.00548245         0.986588         0.200808        -0.646903        -0.735658
         123774         neutron          1.45791      0.000117254       -0.0246611       0.00692057         0.839146        -0.690419        -0.538296         0.483279
         123811         neutron         0.484412      0.000102181        0.0115629        0.0223485       -0.0857086         0.698791         0.133892         0.702684
         124406         neutron          2.19284       0.00016618        0.0192335        0.0172348         -0.75485        -0.823602        -0.264633         0.501646
         124922         neutron          0.69635      0.000117093       -0.0124409       -0.0223341        -0.711233       -0.0569701        -0.689078        -0.722444
