    EventNumber         parName  parEnergy (MeV)        parWeight       pos_x (cm)       pos_y (cm)       pos_z (cm)               ux               uy               uz
         461744           gamma          2.35568      0.000100225          0.91844        -0.719122         0.021197         -0.86146         0.215386         0.459885
         463012         neutron         0.103347      0.000100511        -0.457758         -2.46249        0.0231921          0.88478        0.0482996        -0.463498
         463012           gamma          3.96919      0.000100511        -0.457758         -2.46249        0.0231921         0.220507        -0.856552        -0.466578
         464583           gamma          3.39806      0.000100026         -1.57199        -0.463288      0.000131547        -0.902681         0.297831        -0.310586
         471576           gamma          2.18796      0.000100755           1.7284         0.375714        0.0044073        0.0615942         0.460513        -0.885513
         473197           gamma          1.39381       0.00010051         0.635376         -2.03265        0.0397218        -0.783862        -0.164451         0.598762
         473725           gamma          2.30248      0.000100759         -1.35511         0.949177        0.0213679         -0.23306        -0.533147        -0.813288
         479572         neutron         0.393867      0.000100615         -1.98197          2.08135       0.00989068         0.819477         0.401649        -0.408821
         479572           gamma          1.16414      0.000100615         -1.98197          2.08135       0.00989068        -0.368314         0.183992        -0.911313
         479616         neutron         0.127093      0.000100199          1.80382         -2.25999        0.0242026        -0.713136        -0.610204         0.345092
         480545         neutron         0.141304      0.000101053        -0.668029         0.663457        0.0415101         0.150564        -0.514433        -0.844209
         480545           gamma          0.44049      0.000101053        -0.668029         0.663457        0.0415101          0.97983        -0.136961         0.145516
         487261           gamma          1.27974      0.000100169          2.43325         -2.12716        0.0220887         0.606136         -0.62783        -0.488292
         487456         neutron         0.193771      0.000100009         -1.87778         -0.29919        0.0224147        -0.224711         0.963241         -0.14721
         487456           gamma          2.49065      0.000100009         -1.87778         -0.29919        0.0224147          0.51501         0.659436         0.547639
         487581         neutron          1.19647      0.000100818        -0.936653         -0.70606         0.041598       -0.0936033         0.979764        -0.176918
         487587           gamma         0.524034      0.000100331          2.07555         -0.58083        0.0140839        -0.572599         0.541311        -0.615722
         487587           gamma          1.09854      0.000100331          2.07555         -0.58083        0.0140839        -0.754321         0.642919        -0.132877
         489397           gamma         0.252479      0.000100328          2.23408          -1.7405        0.0111434         0.725936        -0.603819         0.329271
         493894           gamma         0.566609      0.000100008         0.401739           0.2115        0.0298004        -0.358213         -0.20192         0.911544
         494199         neutron         0.151299      0.000100626         -1.06039         -2.09569        0.0113845        -0.945955      -0.00511653         0.324256
         496628         neutron         0.676518      0.000106643         -2.11971         -2.20324        0.0505282        -0.163735         0.959101        -0.230904
         496628           gamma          2.62551      0.000106643         -2.11971         -2.20324        0.0505282        -0.295942        -0.546755         0.783247
         496628           gamma          2.72273      0.000106643         -2.11971         -2.20324        0.0505282         0.648546        -0.750348         0.127926
         496628           gamma          3.24548      0.000106643         -2.11971         -2.20324        0.0505282        0.0504593         0.755562        -0.653131
